Sample	Total_number_of_reads	Percentage_reads_mapped	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	Run	Duplication	Methode	Number_variants	Perc_dbSNP_variants	Perc_PASS_variants
U092717PF2017D12091	90040425	99.54%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 89679396	 89679396	 75603416	1	0.843041	72248778	0.955628	10650932340	5083502111	2798725319	2768704910	3513259838	0.740050	0.259950	0.644932	 75.23206	 80.67197	0.375399	0.259442	21.86620	0.016824	1.646367	0.981081	0.972197	0.959792	0.932889	0.875070	0.780561	0.248184	 92602647	5.153596	5.327991	5.518662	5.732586	5.972552	7.780673	2.610374	2.030841	170821_NB501039_0160_AH3WLFBGX3	15.7056180122049	Exomes	150833	0.8827444922530215	0.8464593291918877
U092717PM2017D11954	109273643	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	108779688	108779688	 92355781	1	0.849017	88142573	0.954381	12977069725	6082370493	3329108212	3565591020	4207274968	0.725239	0.274761	0.646272	 90.01457	 96.40623	0.370295	0.256139	21.47307	0.014856	1.662176	0.982859	0.974628	0.965324	0.948536	0.916132	0.859314	0.390361	115216338	5.259472	5.402916	5.560423	5.723555	5.909188	7.124242	2.183773	2.013437	170821_NB501039_0160_AH3WLFBGX3	15.083821806927	Exomes	149296	0.880251312828207	0.8430969349480227
U171241PF2016D24017	112040755	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	111561320	111561320	 93461981	1	0.837763	89180152	0.954186	13124041189	6110061617	3411844571	3602135001	4222814095	0.725532	0.274468	0.641685	 90.42438	 96.85946	0.362706	0.250675	21.32927	0.015959	1.641686	0.982143	0.974105	0.965168	0.949995	0.919403	0.863081	0.392165	108950759	5.241181	5.388223	5.555446	5.734202	5.931411	7.259972	2.689450	1.967488	170821_NB501039_0160_AH3WLFBGX3	16.2202964830765	Exomes	143005	0.8828991993286948	0.8407608125590015
U092717CM2010D02252	125069573	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	124523724	124523724	104592396	1	0.839940	99785993	0.954046	14705330560	6981515433	3584441988	4139373139	4828275904	0.718512	0.281488	0.660756	103.32125	110.65975	0.371296	0.256781	21.75068	0.014638	1.676663	0.983121	0.975725	0.968384	0.956781	0.935495	0.898138	0.504364	122464243	5.234218	5.359858	5.504827	5.649796	5.814094	6.873334	3.545062	1.758001	170821_NB501039_0160_AH3WLFBGX3	16.0001373046234	Exomes	150886	0.8782458279760879	0.8404424532428456
U171241CF2016D17348	117055485	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116548620	116548620	 97150764	1	0.833564	92706789	0.954257	13656761822	6450487539	3505637597	3700636686	4462529911	0.729025	0.270975	0.647891	 95.46243	102.36631	0.366529	0.253570	21.63928	0.015845	1.678136	0.982045	0.974414	0.966394	0.953505	0.927497	0.878927	0.437109	111230597	5.272980	5.426796	5.589659	5.761571	5.951579	7.268965	3.865431	1.715630	170821_NB501039_0160_AH3WLFBGX3	16.6338814357148	Exomes	160509	0.882716856998673	0.8466067323327664
U180057CF2017D12122	100265465	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 99824490	 99824490	 87849828	1	0.880043	84025632	0.956469	12386246313	5752068870	3186219839	3447957604	3980359942	0.721630	0.278370	0.643531	 85.12636	 91.31445	0.381601	0.264063	21.27563	0.016040	1.660263	0.981784	0.973357	0.963606	0.945747	0.908180	0.840370	0.341677	136003288	5.283252	5.399727	5.531732	5.663737	5.811272	6.730647	2.810858	1.998421	170821_NB501039_0160_AH3WLFBGX3	11.9862527063671	Exomes	147574	0.8802499085204711	0.8468226110290431
U179473CF2017D12110	98112440	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 97713514	 97713514	 85835571	1	0.878441	82084077	0.956294	12105304204	5806483730	3122449126	3176371348	4009244102	0.737605	0.262395	0.650300	 85.93166	 92.00726	0.393533	0.271726	21.97533	0.016377	1.642987	0.981637	0.973437	0.963843	0.946208	0.910162	0.845371	0.349327	134048992	5.072554	5.179018	5.305760	5.437573	5.577497	6.453544	2.483979	2.066330	170821_NB501039_0160_AH3WLFBGX3	12.1502510238768	Exomes	141955	0.8851960128209644	0.8438589693917087
U065716CMD042914	106192025	99.40%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	105593186	105593186	 86855261	1	0.822546	82303901	0.947598	12007711356	5905997046	2825606845	3276107465	4127832185	0.727166	0.272834	0.676393	87.40438	 94.63572	0.370408	0.258886	22.53362	0.015931	2.557722	0.981649	0.951031	0.897417	0.836874	0.772577	0.706398	0.389475	 93640642	7.809506	8.211915	8.705537	9.258178	9.950322	19.968693	17.243550	1.146290	170823_NB501039_0161_AH535HBGX3	17.7519803655376	Exomes	140953	0.8770583102168809	0.8462466212141636
U065716PM2017D12192	120491399	99.46%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119986954	119986954	 98967619	1	0.824820	94136367	0.951184	13799459969	6169146703	3609142566	4021170700	4269494917	0.708599	0.291401	0.630902	91.29880	 97.76813	0.340498	0.235649	20.48146	0.014020	1.657087	0.983522	0.974356	0.964362	0.947538	0.916252	0.862151	0.399632	105019655	5.510246	5.685598	5.870179	6.073218	6.291024	 7.900571	 1.487847	2.742926	170823_NB501039_0161_AH535HBGX3	17.5389328439966	Exomes	140332	0.884089159992019	0.8476897642732948
U174164PF2017D12394	99300517	99.50%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 98898614	 98898614	 83130201	1	0.840560	79261409	0.953461	11616029384	5249090476	3086837487	3280101421	3631860215	0.717623	0.282377	0.629695	77.68265	 83.35298	0.351493	0.243199	20.70257	0.016301	1.667060	0.981318	0.970925	0.957441	0.932324	0.881672	0.797163	0.272772	 97732707	5.500529	5.691047	5.889185	6.117806	6.370814	 8.248558	 1.020588	3.215844	170823_NB501039_0161_AH535HBGX3	15.9593495407511	Exomes	143880	0.876216291353906	0.8384487072560467
U174164CM2017D02165	112389722	99.47%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	111908464	111908464	 93978263	1	0.839778	89484751	0.952186	13104469156	5998204761	3455912326	3650352069	4151429113	0.721442	0.278558	0.634454	88.76898	 95.15529	0.354962	0.245673	20.97007	0.014790	1.669391	0.982830	0.973624	0.962959	0.944924	0.910872	0.852290	0.377973	110310508	5.418396	5.573304	5.751162	5.934757	6.141301	 7.573341	 1.372557	2.805606	170823_NB501039_0161_AH535HBGX3	16.0389144966466	Exomes	144192	0.8716364292055038	0.8388260097647581
U174356PM2017D12067	118178120	99.46%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117690390	117690390	 96400080	1	0.819099	91677377	0.951009	13440921149	6246163840	3511215652	3683541657	4313696553	0.725946	0.274054	0.640148	92.43860	 98.84034	0.351476	0.242735	21.29033	0.014757	1.647339	0.983134	0.974432	0.964723	0.948782	0.919277	0.868363	0.410817	101517418	5.286214	5.458222	5.633247	5.838449	6.055722	 7.634570	 1.152422	2.688095	170823_NB501039_0161_AH535HBGX3	18.1130120128953	Exomes	144943	0.8724257121765108	0.8316510628315958
U174164PM2017D12481	93444016	99.47%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 93054710	 93054710	 78163364	1	0.839972	74484568	0.952935	10917760047	5059603196	2850106413	3008050438	3504150799	0.724481	0.275519	0.639670	74.87838	 80.33831	0.360082	0.249383	21.23151	0.015451	1.673715	0.982320	0.972405	0.957999	0.928234	0.869376	0.774553	0.246308	 92263519	5.394840	5.581201	5.791454	6.025600	6.280771	 8.322138	 1.609974	2.648072	170823_NB501039_0161_AH535HBGX3	16.0217584432657	Exomes	143542	0.8743364311490713	0.8401931142104749
U174356PF2017D12093	111837041	99.46%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	111362402	111362402	 91517362	1	0.821798	87097712	0.951707	12764625326	5823418958	3327963004	3613243364	4028281799	0.716933	0.283067	0.636343	86.18228	 92.40183	0.346308	0.239554	20.90104	0.015902	1.650033	0.981966	0.973463	0.963331	0.945668	0.910209	0.846903	0.351721	 96627895	5.391621	5.580125	5.774342	5.991408	6.231323	 8.068386	 1.554507	2.417206	170823_NB501039_0161_AH535HBGX3	17.8404784852534	Exomes	144185	0.8740715053577002	0.8369941394735929
U174356CM2017D01923	126420756	99.43%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	125895180	125895180	103494672	1	0.822070	98428920	0.951053	14419802259	6585648875	3856281664	3977871720	4556391746	0.724138	0.275862	0.630693	97.46272	104.38335	0.346428	0.239682	20.92364	0.014524	1.656879	0.983376	0.975172	0.966732	0.953091	0.928274	0.884637	0.454728	110356574	5.388065	5.552588	5.713885	5.900990	6.106160	 7.530737	 1.532180	2.323261	170823_NB501039_0161_AH535HBGX3	17.8199310708877	Exomes	145407	0.8709759502637424	0.8319475678612447
U177697PF2017D11963	102999538	99.53%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	102277474	102277474	 89469128	1	0.874769	 85325402	0.953685	12502939598	5740208723	3194610317	3568120558	3968187945	0.714617	0.285383	0.642454	 84.95083	 91.04623	0.371681	0.256942	21.03360	0.016083	1.625826	0.981740	0.973846	0.964513	0.947123	0.910179	0.843372	0.341256	130168071	5.239703	5.358087	5.494885	5.626422	5.787423	6.747117	2.662949	1.632922	170825_NB501012_0182_AHFVFLBGX3	12.4939512102925	Exomes	139705	0.9013421137396658	0.8558891950896532
U102443PM2017D11474	97293041	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96666694	 96666694	 84368065	1	0.872773	 80482306	0.953943	11824539539	5797186675	3188895652	2838457212	4020364987	0.759952	0.240048	0.645129	 85.79407	 92.19555	0.397158	0.275430	22.46110	0.015817	1.646349	0.982231	0.974231	0.964661	0.946256	0.908149	0.842188	0.352095	128946282	4.955661	5.075374	5.195086	5.329762	5.470424	6.404180	3.424033	1.558407	170825_NB501012_0182_AHFVFLBGX3	12.6926540403338	Exomes	138036	0.898265669825263	0.8558274652989075
U176265PM2017D12475	98700042	99.48%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 97990822	 97990822	 87460377	1	0.892536	 83294175	0.952365	12187520927	5496553620	3584217007	3106750300	3822240218	0.745088	0.254912	0.605296	 81.34492	 87.56455	0.371474	0.258319	20.66203	0.014624	1.683934	0.983102	0.974687	0.964062	0.941830	0.893976	0.812506	0.311684	153240813	5.479853	5.600493	5.721132	5.856851	5.998602	6.891331	3.448715	1.474954	170825_NB501012_0182_AHFVFLBGX3	10.7249717490924	Exomes	140456	0.8953551290083728	0.8480662983425414
U176265CM2017D01615	102128724	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	101466476	101466476	 90033338	1	0.887321	 85763245	0.952572	12599843669	6183341874	3353006508	3063495287	4286112520	0.756862	0.243138	0.648397	 91.50888	 98.23077	0.403575	0.279746	22.48309	0.015327	1.664928	0.982605	0.975145	0.966907	0.951806	0.920760	0.865119	0.403052	154009106	4.987411	5.089312	5.196439	5.300953	5.420099	6.134975	4.516825	1.305971	170825_NB501012_0182_AHFVFLBGX3	11.2443989642807	Exomes	140049	0.8953366321787375	0.8492527615334633
U177697CF2017D07406	108205759	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107454744	107454744	 94253496	1	0.877146	 89889919	0.953704	13184218518	6142366699	3327559632	3714292187	4240390516	0.718277	0.281723	0.648618	 90.90247	 97.29757	0.378559	0.261338	21.34417	0.016311	1.621626	0.981787	0.974054	0.965569	0.951172	0.922238	0.869204	0.396748	140949754	5.147398	5.255297	5.377028	5.495993	5.620491	6.443839	2.350285	1.770724	170825_NB501012_0182_AHFVFLBGX3	12.249709549263	Exomes	141089	0.8981919214113078	0.8498111121348936
U102443PF2017D11476	77549121	99.54%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 76999288	 76999288	 68087103	1	0.884256	 64837287	0.952270	 9482760913	4531461613	2507126129	2444173171	3146459892	0.742251	0.257749	0.643803	 67.06227	 72.25707	0.389740	0.270619	21.89281	0.017409	1.680397	0.980707	0.971588	0.956757	0.917297	0.832523	0.708988	0.177630	111276868	5.198340	5.352218	5.510041	5.683647	5.882505	7.208222	3.660173	1.319850	170825_NB501012_0182_AHFVFLBGX3	11.5456427859788	Exomes	138163	0.9028176863559708	0.8568502421053393
U176265PF2017D09645	107864393	99.54%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107162442	107162442	 94912058	1	0.885684	 90525897	0.953787	13293442810	6429955047	3535790004	3327697759	4457420446	0.749674	0.250326	0.645206	 95.15857	102.25665	0.397364	0.275463	22.15993	0.016192	1.649301	0.981798	0.974625	0.967350	0.955105	0.930402	0.883215	0.437024	158605284	5.011433	5.110882	5.204806	5.309779	5.425803	6.102054	4.138533	1.390433	170825_NB501012_0182_AHFVFLBGX3	11.4099837040735	Exomes	140944	0.8971648314224089	0.8522249971619934
U177697PM2017D11961	94852055	99.53%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 94164180	 94164180	 82458247	1	0.875686	 78367887	0.950395	11485032254	5315529923	2903433663	3266068668	3676653985	0.715624	0.284376	0.646740	 78.66590	 84.27263	0.373838	0.258577	21.20373	0.015275	1.652405	0.982738	0.974293	0.962727	0.937960	0.886705	0.801986	0.280940	121099130	5.292609	5.422971	5.572646	5.727149	5.900965	7.013387	2.882180	1.569142	170825_NB501012_0182_AHFVFLBGX3	12.4001014682827	Exomes	140116	0.8996046133203917	0.849524679551229
U167929PM2016D16297	115668220	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	114947840	114947840	101530207	1	0.883272	96833388	0.953740	14231681009	6782344660	3730269887	3719066462	4694049122	0.738677	0.261323	0.645162	100.37367	107.52136	0.390753	0.270439	21.83341	0.014476	1.654175	0.983491	0.976372	0.969258	0.957719	0.935428	0.895295	0.481956	163946797	5.104249	5.202087	5.302889	5.406656	5.511609	6.180462	3.533322	1.421692	170825_NB501039_0162_AHFYYKBGX3	11.650786659309	Exomes	139805	0.8974714781302529	0.8482529237151747
U178578CM2017D11446	92445865	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 91873910	 91873910	 80900193	1	0.880557	77235835	0.954705	11348388349	5511377774	3011169956	2825840619	3817711654	0.750992	0.249008	0.646682	 81.56431	 87.51125	0.397275	0.275191	22.24969	0.015522	1.651156	0.982489	0.974491	0.964174	0.942567	0.896885	0.819242	0.311159	130009820	5.023728	5.137565	5.265631	5.400812	5.544530	6.466606	3.729525	1.397245	170825_NB501039_0162_AHFYYKBGX3	11.9168892064298	Exomes	139104	0.8985938578329883	0.8509029215550955
U161042CF2015D11401	97315869	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96676458	 96676458	 83960257	1	0.868466	80198018	0.955190	11772644635	5429229430	3208076992	3135338213	3755639504	0.733676	0.266324	0.628579	 80.34857	 86.19564	0.371912	0.257268	21.12818	0.016458	1.626333	0.981448	0.973265	0.962716	0.942324	0.897602	0.819098	0.299306	120054539	5.225211	5.367411	5.507118	5.666782	5.840416	6.978023	2.276671	1.863215	170825_NB501039_0162_AHFYYKBGX3	13.1208444308272	Exomes	139305	0.8984817486809519	0.8525322134883888
U044819CF2016D18969	100837499	99.48%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	100178638	100178638	 86687032	1	0.865325	82590064	0.952738	12115518898	5721350431	3356601871	3037566596	3963303430	0.749283	0.250717	0.630247	 84.67175	 90.93461	0.378222	0.262002	21.63488	0.016282	1.653357	0.981500	0.973621	0.964248	0.946469	0.908202	0.838286	0.342979	123371980	5.183747	5.307453	5.456932	5.608987	5.774445	6.875432	2.937836	1.696800	170825_NB501039_0162_AHFYYKBGX3	13.4494594289874	Exomes	145038	0.8940484562666335	0.8534315144996484
U167929PF2016D16298	85976911	99.47%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 85436440	 85436440	 75879637	1	0.888141	72342893	0.953390	10609470751	4975630059	2895343981	2738496711	3457303582	0.741882	0.258118	0.632149	 73.63564	 79.35889	0.385681	0.267989	21.48584	0.016710	1.688487	0.981296	0.972629	0.959519	0.927716	0.860777	0.759413	0.243063	127836850	5.311989	5.443843	5.584488	5.733923	5.902696	6.989176	4.315589	1.466508	170825_NB501039_0162_AHFYYKBGX3	11.1743918769886	Exomes	140556	0.8975141580579983	0.8451862602806
U178384CF2017D07591	94002475	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 93387348	 93387348	 81111796	1	0.868552	77434387	0.954662	11359745656	5248707865	3194143634	2916894157	3632027141	0.743225	0.256775	0.621675	 77.67699	 83.35770	0.372209	0.257563	21.16810	0.016548	1.634465	0.981222	0.972691	0.961380	0.938497	0.887796	0.800720	0.273892	117305042	5.243232	5.387692	5.546599	5.705505	5.893303	7.118324	2.056681	1.906009	170825_NB501039_0162_AHFYYKBGX3	13.1177956819355	Exomes	140454	0.8977102823700286	0.8467184985831661
U180592CM2017D13662	97513198	99.36%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96909200	 96909200	 84997835	1	0.877087	80872123	0.951461	11878326434	5704343219	3161472197	3012511018	3947426275	0.746386	0.253614	0.643409	 84.42005	 90.55314	0.389820	0.269757	22.00130	0.015612	1.646421	0.982061	0.973724	0.963577	0.944233	0.904331	0.835358	0.339156	131258408	5.064908	5.184567	5.316690	5.446321	5.595894	6.517268	2.720752	1.760910	170825_NB501039_0162_AHFYYKBGX3	12.2933154846454	Exomes	144142	0.8952838173467831	0.8509733457285177
U167929CF2016D04464	88523906	99.53%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 87919342	 87919342	 77739572	1	0.884215	74062872	0.952705	10860175024	5200592556	2784285261	2875297207	3622432881	0.735244	0.264756	0.651305	 76.96492	 83.12550	0.391734	0.272859	21.93886	0.016449	1.807076	0.981573	0.972836	0.956048	0.915526	0.845131	0.753185	0.283175	126003423	5.561353	5.703666	5.859533	6.035731	6.217350	7.453444	8.644815	1.154119	170825_NB501039_0162_AHFYYKBGX3	11.553802889054	Exomes	140100	0.8979728765167737	0.8464453961456103
U180091CM2017D12196	107923250	99.44%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107161418	107161418	95685516	1	0.892910	91108495	0.952166	13354034331	6435957632	3547444828	3370631871	4458345131	0.747594	0.252406	0.644666	95.24740	102.17735	0.397739	0.275523	22.07998	0.015051	1.648022	0.982848	0.975048	0.967067	0.953462	0.927125	0.879739	0.439650	169372954	5.020464	5.111254	5.202045	5.301090	5.413340	6.034020	3.797820	1.460752	170828_NB501012_0183_AHFVFMBGX3	10.6934729860401	Exomes	144004	0.9033429626954806	0.8500180550540263
U180090CM2017D12194	81733460	99.51%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 81156680	 81156680	72507229	1	0.893423	69126900	0.953379	10139028751	5029172266	2676661856	2433194629	3482951138	0.760017	0.239983	0.652645	74.42802	 79.88696	0.410389	0.284214	22.72470	0.016263	1.664312	0.981501	0.972864	0.959895	0.930497	0.869777	0.773254	0.244646	131077488	4.951329	5.070326	5.193498	5.327108	5.467399	6.369269	3.736668	1.516145	170828_NB501012_0183_AHFVFMBGX3	10.634161573584	Exomes	137178	0.9056772951931068	0.8511277318520463
U130359CF2017D12404	101348018	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	100620280	100620280	89740220	1	0.891870	85696595	0.954941	12555577711	5989187436	3362677508	3203712767	4155437109	0.744837	0.255163	0.640427	88.63553	 95.33724	0.394190	0.273498	21.85391	0.016225	1.672583	0.981592	0.974105	0.965844	0.950550	0.917279	0.855710	0.380885	157241951	5.149123	5.250121	5.358889	5.467656	5.595069	6.316041	4.472901	1.367621	170828_NB501012_0183_AHFVFMBGX3	10.7835317546746	Exomes	141054	0.9019240858111078	0.8434074893303274
U130359CF2017D12406	94680738	99.51%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 94002728	 94002728	83938926	1	0.892941	80117988	0.954480	11725949550	5561525119	3227094027	2937330404	3858468501	0.749502	0.250498	0.632810	82.30645	 88.53991	0.391811	0.271830	21.72921	0.016515	1.670564	0.981513	0.972871	0.963112	0.943802	0.900789	0.825258	0.320647	149198359	5.181947	5.290644	5.409002	5.529776	5.654415	6.477611	3.913768	1.524765	170828_NB501012_0183_AHFVFMBGX3	10.6811402927454	Exomes	140018	0.9019911725635276	0.8453770229541916
U178966CF2017D12307	87226550	99.49%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 86673468	 86673468	76672577	1	0.884614	73203284	0.954752	10725254563	5082927152	2884184143	2758143268	3523482624	0.742837	0.257163	0.637989	75.22355	 80.87062	0.388375	0.269221	21.71222	0.016719	1.650421	0.981059	0.972637	0.961229	0.935646	0.878264	0.783481	0.251738	125646514	5.148098	5.268514	5.406769	5.549485	5.715391	6.732237	3.570247	1.392674	170828_NB501012_0183_AHFVFMBGX3	11.524490800882	Exomes	142050	0.8995916930658219	0.8437381203801478
